业务,客户编码,MDMID,订单编码,订单行号,订单行号代码,结算单编码,结算单行号,收入含税金额,收入不含税金额
零售,601488,10021857,12508833,13,HLB-16a9c2fb-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,12,HLB-16ca627f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,11,HLB-16a9c2a0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,10,HLB-16a9c2cd-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,9,HLB-16a9c404-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,8,HLB-16a9c385-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,7,HLB-16a9c28b-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,4,HLB-16a9c417-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508833,3,HLB-16ca61a4-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,20,HLB-ad5be16a-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,17,HLB-ad5be132-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,16,HLB-ad5be18f-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,13,HLB-ad5be0e5-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,9,HLB-ad5be17d-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,7,HLB-ad5be11f-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,6,HLB-ad5be158-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,5,HLB-ad5be10c-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,4,HLB-ad5be145-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12581705,1,HLB-ad5be0f8-615e-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,40,HLB-3454342f-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12508816,1,HLB-14ccfd14-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12544980,1,HLB-fb5cf2a9-5c89-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12437045,1,HLB-ead97acf-52f5-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12510536,1,HLB-fc196adb-5728-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,566.78,501.58
零售,601488,10021857,12451536,1,HLB-7279ed55-53b7-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12500935,1,HLB-43edb31d-5615-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12425149,1,HLB-9906fc06-5236-11f0-8cdb-0c42a112278c,ZRTC20260424025,10,-566.78,-501.58
零售,601488,10021857,12402602,1,HLB-ea6830ae-50bf-11f0-8cdb-0c42a112278c,ZRTC20260424025,9,-425.09,-376.19
零售,601488,10021857,12508829,20,HLB-166532f1-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.82,-658.25
零售,601488,10021857,12508829,19,HLB-166532b1-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,18,HLB-16653297-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,17,HLB-1665318e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,16,HLB-166531bc-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,15,HLB-16653282-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,14,HLB-16653234-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,13,HLB-166531a8-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,12,HLB-166532c7-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,11,HLB-166531d5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,10,HLB-16653205-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,9,HLB-1665331a-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,8,HLB-1665332e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,7,HLB-166532dc-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,5,HLB-16653246-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,4,HLB-1665326e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,3,HLB-16653306-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,2,HLB-1665321b-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,1,HLB-1665325b-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,20,HLB-0cfe3876-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,19,HLB-0cfe38b6-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,18,HLB-0cfe3820-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,17,HLB-0cfe36f5-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,16,HLB-0cfe388d-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,15,HLB-0cfe3837-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,14,HLB-0cfe391a-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,13,HLB-0cfe37f5-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,12,HLB-0cfe38f2-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,11,HLB-0cfe38cb-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,10,HLB-0cfe380c-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,9,HLB-0cfe3860-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,8,HLB-0cfe3907-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,7,HLB-0cfe3744-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,6,HLB-0cfe38a1-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,5,HLB-0cfe384b-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,4,HLB-0cfe37df-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,3,HLB-0cfe38e0-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,2,HLB-0cfe3941-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12543939,1,HLB-0cfe392e-5c75-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,10,HLB-172f799f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,9,HLB-172f7a3e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,8,HLB-172f7930-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,7,HLB-172f7a25-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,6,HLB-172f79b9-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,5,HLB-172f7a0c-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,4,HLB-172f79d0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,3,HLB-172f7a71-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,2,HLB-172f79eb-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508838,1,HLB-172f7984-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12464752,1,HLB-507d4786-5482-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,20,HLB-9ae2b49a-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,19,HLB-9ae2b403-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,18,HLB-9ae2b4e8-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,17,HLB-9ae2b445-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,16,HLB-9ae2b3bc-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,14,HLB-9ae2b419-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,13,HLB-9ae2b46f-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,12,HLB-9ae2b3a1-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,11,HLB-9ae2b4fb-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508827,81,HLB-16240340-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,80,HLB-162404b9-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,49,HLB-162401e5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,74,HLB-1624022d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,73,HLB-16240491-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,72,HLB-162404ce-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,71,HLB-16240243-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,70,HLB-16240359-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,66,HLB-162402c0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,65,HLB-16240396-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,64,HLB-1624036c-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,63,HLB-16240453-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,61,HLB-16009326-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,60,HLB-16240467-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,58,HLB-162402e8-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,57,HLB-162403aa-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508827,56,HLB-16240315-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12430186,34,HLB-34543353-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,30,HLB-345433c8-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,25,HLB-34543340-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,24,HLB-345433b5-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,23,HLB-3454337a-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,22,HLB-345433de-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,21,HLB-345433f1-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,20,HLB-34543367-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,19,HLB-345432d5-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,17,HLB-34543328-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,16,HLB-3454338e-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,10,HLB-34543405-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,9,HLB-34543281-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,8,HLB-345432aa-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,7,HLB-34543315-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,5,HLB-345432eb-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,4,HLB-34543267-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,3,HLB-34543301-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12430186,2,HLB-345433a1-5258-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12518910,40,HLB-ee16a2f2-58a4-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12518910,39,HLB-ee16a1c1-58a4-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12518910,35,HLB-ee16a142-58a4-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12518910,32,HLB-ee16a197-58a4-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12521724,10,HLB-9ae2b2f1-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,9,HLB-9ae2b355-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,8,HLB-9ae2b4ae-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,7,HLB-9ae2b388-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,6,HLB-9ae2b486-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,5,HLB-9ae2b50f-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,4,HLB-9ae2b3d5-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,3,HLB-9ae2b42f-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,2,HLB-9ae2b3ee-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12521724,1,HLB-9ae2b45b-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12268713,1,HLB-4ce79ece-4982-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,10,HLB-1665336f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,9,HLB-166533ad-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,8,HLB-166533c2-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,7,HLB-16653401-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,6,HLB-166533d6-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,5,HLB-16653384-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,4,HLB-16653345-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,3,HLB-166533ea-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,2,HLB-16653398-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508830,1,HLB-1665335a-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,20,HLB-166530a6-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,19,HLB-164496c5-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,18,HLB-166530dd-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,17,HLB-1665305d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,16,HLB-16653149-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,15,HLB-1665312e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,14,HLB-164496f0-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,13,HLB-16449719-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,12,HLB-164496da-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,11,HLB-164496b1-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,10,HLB-16653112-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,9,HLB-16449705-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,8,HLB-1644972e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,7,HLB-166530c1-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,6,HLB-166530fa-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,5,HLB-16449759-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,4,HLB-1644976d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,3,HLB-16449744-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,2,HLB-16653179-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508828,1,HLB-1665315e-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,8,-743.14,-657.65
零售,601488,10021857,12508829,6,HLB-166531ec-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,7,-743.11,-657.62
零售,601488,10021857,12521724,15,HLB-9ae2b371-5949-11f0-8cdb-0c42a112278c,ZRTC20260424025,7,-743.11,-657.62
零售,601488,10021857,12511212,1,HLB-37e41359-57ac-11f0-8cdb-0c42a112278c,ZRTC20260424025,6,-255.06,-225.72
零售,601488,10021857,12437646,1,HLB-7f0bde4e-52fa-11f0-8cdb-0c42a112278c,ZRTC20260424025,6,-255.05,-225.71
零售,601488,10021857,12506048,1,HLB-db6e9139-56dd-11f0-8cdb-0c42a112278c,ZRTC20260424025,6,-255.05,-225.71
零售,601488,10021857,12506042,1,HLB-89602fcd-56dd-11f0-8cdb-0c42a112278c,ZRTC20260424025,6,-255.05,-225.71
零售,601488,10021857,12287990,15,HLB-7fe936ee-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.37,-422.45
零售,601488,10021857,12287987,9,HLB-7fc89228-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12506579,4,HLB-ab94d31f-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12506580,30,HLB-ab94d5c6-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12287989,9,HLB-7fe934f3-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12377688,18,HLB-ecec235c-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12506578,32,HLB-ab6f7679-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12287986,12,HLB-7fc88f52-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12287988,9,HLB-7fc893b1-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12377686,1,HLB-ecc7bcd1-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12506577,12,HLB-ab4d0b49-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,5,-477.32,-422.41
零售,601488,10021857,12287990,20,HLB-7fe9364e-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-478.47,-423.42
零售,601488,10021857,12287990,19,HLB-7fe935ad-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,18,HLB-7fe935ec-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,17,HLB-7fe935ff-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,16,HLB-7fe93676-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,14,HLB-7fe93627-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,13,HLB-7fe936da-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,12,HLB-7fe936b2-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,11,HLB-7fe93612-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,10,HLB-7fe93585-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,9,HLB-7fe935d6-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,8,HLB-7fe9369f-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,7,HLB-7fe9363b-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,6,HLB-7fe9368a-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,5,HLB-7fe935c1-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,4,HLB-7fe936c7-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12508824,40,HLB-15dfd92d-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,3,HLB-7fe93700-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
零售,601488,10021857,12287990,2,HLB-7fe93598-4a68-11f0-8cdb-0c42a112278c,ZRTC20260424025,4,-477.32,-422.41
